            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457025.916666667, A.D. 2015-Jan-03 10:00:00.0000, -5.594859262996424E+08,  5.656771094593972E+08,  1.015854837084895E+07, -9.445699348535793E+00, -8.572749937576102E+00,  2.469498170039648E-01,  2.654127165106519E+03,  7.956873066718550E+08,  5.502615069351269E-01,
2457025.958333333, A.D. 2015-Jan-03 11:00:00.0000, -5.595199297011927E+08,  5.656462466935143E+08,  1.015943737875369E+07, -9.445081351886968E+00, -8.573228946709621E+00,  2.469435111742100E-01,  2.654133772557228E+03,  7.956892875357444E+08,  5.502214146593631E-01,
2457026.000000000, A.D. 2015-Jan-03 12:00:00.0000, -5.595539309012418E+08,  5.656153822253114E+08,  1.016032636441383E+07, -9.444476565946021E+00, -8.573696021257188E+00,  2.469374422475146E-01,  2.654140379633434E+03,  7.956912682873605E+08,  5.501990760560461E-01,
2457026.041666667, A.D. 2015-Jan-03 13:00:00.0000, -5.595879299501045E+08,  5.655845160938433E+08,  1.016121532850081E+07, -9.443886465709710E+00, -8.574153366557798E+00,  2.469315090815050E-01,  2.654146986545518E+03,  7.956932489897738E+08,  5.501939598988734E-01,
2457026.083333333, A.D. 2015-Jan-03 14:00:00.0000, -5.596219269027846E+08,  5.655536483298982E+08,  1.016210427131954E+07, -9.443312177899383E+00, -8.574603360802257E+00,  2.469256095754746E-01,  2.654153593495253E+03,  7.956952297034744E+08,  5.502051678906956E-01,
2457026.125000000, A.D. 2015-Jan-03 15:00:00.0000, -5.596559218176900E+08,  5.655227789554739E+08,  1.016299319280896E+07, -9.442754464948795E+00, -8.575048500232311E+00,  2.469196428586815E-01,  2.654160200671554E+03,  7.956972104850986E+08,  5.502314623326476E-01,
2457026.166666667, A.D. 2015-Jan-03 16:00:00.0000, -5.596899147553052E+08,  5.654919079834512E+08,  1.016388209255019E+07, -9.442213717090043E+00, -8.575491344355413E+00,  2.469135113577021E-01,  2.654166808246608E+03,  7.956991913862650E+08,  5.502712994568476E-01,
2457026.208333333, A.D. 2015-Jan-03 17:00:00.0000, -5.597239057768469E+08,  5.654610354174640E+08,  1.016477096978188E+07, -9.441689951833624E+00, -8.575934462430149E+00,  2.469071227114954E-01,  2.654173416372404E+03,  7.957011724525402E+08,  5.503228670378117E-01,
2457026.250000000, A.D. 2015-Jan-03 18:00:00.0000, -5.597578949429328E+08,  5.654301612519563E+08,  1.016565982342228E+07, -9.441182820155392E+00, -8.576380382012257E+00,  2.469003915172028E-01,  2.654180025177764E+03,  7.957031537225438E+08,  5.503841252405041E-01,
2457026.291666667, A.D. 2015-Jan-03 19:00:00.0000, -5.597918823122818E+08,  5.653992854724220E+08,  1.016654865209711E+07, -9.440691618787614E+00, -8.576831540011822E+00,  2.468932408990270E-01,  2.654186634765867E+03,  7.957051352272074E+08,  5.504528499634370E-01,
