            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457027.166666667, A.D. 2015-Jan-04 16:00:00.0000,  4.270789068318949E+05, -1.250934905263635E+05, -2.056478582799424E+04,  6.842760090178149E-03,  9.107685024324061E-03, -1.684086403976538E-04,  1.486018439411008E+00,  4.454971205843502E+05,  4.010238436551050E-03,
2457027.208333333, A.D. 2015-Jan-04 17:00:00.0000,  4.271035399671856E+05, -1.250607020320237E+05, -2.056539209348212E+04,  6.842315078640890E-03,  9.108145183681386E-03, -1.684055197524064E-04,  1.486066597766400E+00,  4.455115580960864E+05,  4.010601417296198E-03,
2457027.250000000, A.D. 2015-Jan-04 18:00:00.0000,  4.271281715005141E+05, -1.250279118809026E+05, -2.056599834773798E+04,  6.841870111234439E-03,  9.108605458399853E-03, -1.684024003690970E-04,  1.486114760480592E+00,  4.455259969145578E+05,  4.010964400524784E-03,
2457027.291666667, A.D. 2015-Jan-04 19:00:00.0000,  4.271528014320392E+05, -1.249951200725843E+05, -2.056660459076625E+04,  6.841425187785205E-03,  9.109065848850210E-03, -1.683992822061040E-04,  1.486162927553611E+00,  4.455404370397728E+05,  4.011327386014608E-03,
2457027.333333333, A.D. 2015-Jan-04 20:00:00.0000,  4.271774297619187E+05, -1.249623266066515E+05, -2.056721082257127E+04,  6.840980308117804E-03,  9.109526355404107E-03, -1.683961652215629E-04,  1.486211098985484E+00,  4.455548784717395E+05,  4.011690373541609E-03,
2457027.375000000, A.D. 2015-Jan-04 21:00:00.0000,  4.272020564903099E+05, -1.249295314826856E+05, -2.056781704315721E+04,  6.840535472055023E-03,  9.109986978434088E-03, -1.683930493733606E-04,  1.486259274776234E+00,  4.455693212104645E+05,  4.012053362879841E-03,
2457027.416666667, A.D. 2015-Jan-04 22:00:00.0000,  4.272266816173696E+05, -1.248967347002666E+05, -2.056842325252808E+04,  6.840090679417825E-03,  9.110447718313579E-03, -1.683899346191339E-04,  1.486307454925881E+00,  4.455837652559542E+05,  4.012416353801476E-03,
2457027.458333333, A.D. 2015-Jan-04 23:00:00.0000,  4.272513051432536E+05, -1.248639362589731E+05, -2.056902945068773E+04,  6.839645930025320E-03,  9.110908575416903E-03, -1.683868209162768E-04,  1.486355639434443E+00,  4.455982106082135E+05,  4.012779346076774E-03,
2457027.500000000, A.D. 2015-Jan-05 00:00:00.0000,  4.272759270681175E+05, -1.248311361583825E+05, -2.056963563763988E+04,  6.839201223694763E-03,  9.111369550119250E-03, -1.683837082219271E-04,  1.486403828301936E+00,  4.456126572672472E+05,  4.013142339474092E-03,
2457027.541666667, A.D. 2015-Jan-05 01:00:00.0000,  4.273005473921158E+05, -1.247983343980707E+05, -2.057024181338809E+04,  6.838756560241524E-03,  9.111830642796685E-03, -1.683805964929762E-04,  1.486452021528370E+00,  4.456271052330589E+05,  4.013505333759843E-03,
