            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457027.625000000, A.D. 2015-Jan-05 03:00:00.0000,  9.019347122745095E+07, -6.151301048522392E+07, -6.042247659518555E+06,  1.956027629719026E+01,  2.877794671233291E+01, -7.342844196098000E-01,  3.647187661235895E+02,  1.093399353749180E+08, -1.437893781562419E-02,
2457027.666666667, A.D. 2015-Jan-05 04:00:00.0000,  9.026382845781086E+07, -6.140936903962459E+07, -6.044887074821834E+06,  1.952706953582653E+01,  2.880062781296102E+01, -7.320572507454361E-01,  3.647185910993371E+02,  1.093398829039672E+08, -1.477158761699269E-02,
2457027.708333333, A.D. 2015-Jan-05 05:00:00.0000,  9.033406609669280E+07, -6.130564601080383E+07, -6.047518470539097E+06,  1.949383659437896E+01,  2.882327071923364E+01, -7.298290945222714E-01,  3.647184113601271E+02,  1.093398290195076E+08, -1.516422037198300E-02,
2457027.750000000, A.D. 2015-Jan-05 06:00:00.0000,  9.040418404992597E+07, -6.120184153631534E+07, -6.050141843121044E+06,  1.946057751591275E+01,  2.884587540115033E+01, -7.275999538368119E-01,  3.647182269061670E+02,  1.093397737216015E+08, -1.555683560898741E-02,
2457027.791666667, A.D. 2015-Jan-05 07:00:00.0000,  9.047418222349466E+07, -6.109795575382072E+07, -6.052757189028841E+06,  1.942729234352692E+01,  2.886844182875778E+01, -7.253698315868409E-01,  3.647180377376699E+02,  1.093397170103128E+08, -1.594943285637203E-02,
2457027.833333333, A.D. 2015-Jan-05 08:00:00.0000,  9.054406052353841E+07, -6.099398880108934E+07, -6.055364504734073E+06,  1.939398112035421E+01,  2.889096997214994E+01, -7.231387306714652E-01,  3.647178438548549E+02,  1.093396588857071E+08, -1.634201164254693E-02,
2457027.875000000, A.D. 2015-Jan-05 09:00:00.0000,  9.061381885635206E+07, -6.088994081599813E+07, -6.057963786718756E+06,  1.936064388956103E+01,  2.891345980146801E+01, -7.209066539910811E-01,  3.647176452579461E+02,  1.093395993478517E+08, -1.673457149592917E-02,
2457027.916666667, A.D. 2015-Jan-05 10:00:00.0000,  9.068345712838595E+07, -6.078581193653143E+07, -6.060555031475373E+06,  1.932728069434743E+01,  2.893591128690050E+01, -7.186736044473623E-01,  3.647174419471742E+02,  1.093395383968156E+08, -1.712711194495676E-02,
2457027.958333333, A.D. 2015-Jan-05 11:00:00.0000,  9.075297524624594E+07, -6.068160230078083E+07, -6.063138235506829E+06,  1.929389157794705E+01,  2.895832439868322E+01, -7.164395849432914E-01,  3.647172339227745E+02,  1.093394760326696E+08, -1.751963251807677E-02,
2457028.000000000, A.D. 2015-Jan-05 12:00:00.0000,  9.082237311669366E+07, -6.057731204694496E+07, -6.065713395326495E+06,  1.926047658362705E+01,  2.898069910709940E+01, -7.142045983831302E-01,  3.647170211849890E+02,  1.093394122554859E+08, -1.791213274377113E-02,
2457028.041666667, A.D. 2015-Jan-05 13:00:00.0000,  9.089165064664651E+07, -6.047294131332936E+07, -6.068280507458206E+06,  1.922703575468811E+01,  2.900303538247965E+01, -7.119686476724194E-01,  3.647168037340646E+02,  1.093393470653388E+08, -1.830461215052008E-02,
2457028.083333333, A.D. 2015-Jan-05 14:00:00.0000,  9.096080774317786E+07, -6.036849023834629E+07, -6.070839568436243E+06,  1.919356913446430E+01,  2.902533319520202E+01, -7.097317357179822E-01,  3.647165815702542E+02,  1.093392804623040E+08, -1.869707026684181E-02,
2457028.125000000, A.D. 2015-Jan-05 15:00:00.0000,  9.102984431351715E+07, -6.026395896051458E+07, -6.073390574805371E+06,  1.916007676632315E+01,  2.904759251569205E+01, -7.074938654279279E-01,  3.647163546938162E+02,  1.093392124464590E+08, -1.908950662125755E-02,
